0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,label
1625950379.3708076,4908135150.515663,891054439.6910312,4564016214.46501,392744766.3292042,819568745.1709696,7994835905.751464,1218275817.9111955,1041382863.2984993,163697475.9522813,6573462288.767055,7518871042.814352,8809263540.45795,9850716786.047522,5699782197.498033,3431128528.8011074,1473882119.0925503,2027673687.7979374,1020504620.4407654,8884092008.160719,8407667676.757555,6265264619.826648,2141267498.557735,9014689582.279749,116132.27792426883,14998653.593385063,195619112.29564536,657605040.5081462,7237988.634453591,953005972.5014036,121407057.48836114,0
6787347507.443127,9992595226.56695,515206991.3574912,9692058857.636162,177168247.66091195,66600606.70855677,6489552880.021441,384451998.8205503,224919330.4924449,9520354.157147968,42696411.964802966,8137427883.005308,8796666240.592037,9851384718.257294,5664284682.048905,2475366688.908257,9329842803.447052,3836496907.8989677,566855985.9519289,1389911991.0089836,1262523542.9172251,6269769377.406641,2137504831.1225162,9971134171.51301,65018.71132922969,15003988.580031013,1201814273.238431,656190643.8603636,1256117.730212281,125282447.31947786,43751631.5793823,0
6787350184.097126,9984026758.265287,617552910.5874974,1054196621.9209847,377617602.7015659,593021911.752215,237084337.35233974,1394922365.6741977,3754544958.0014076,272470441.3701593,661378988.8074421,7499629740.626546,3684656130.1687994,43120320.555897005,647927489.529497,1319550963.0243397,1475628009.4262335,2087899532.1412764,1732725950.0762887,4478258551.360108,1014056260.7111347,6117256302.657495,2136622026.3740478,517363540.49040335,189489.22196818277,33856544.07880264,4557555923.931988,6464140125.207992,1085043796.8457894,1272289297.9165347,1188948318.5822315,0
6787350227.943684,9999479096.428581,8701236901.182575,9692055786.943375,8424950830.685411,8447310765.09874,5651328121.811806,8536158470.3913,7720860836.319602,5263096475.553601,6526270041.798428,5750709574.96374,8786965461.692472,9851074825.115215,5699625483.356568,5189531305.587289,1501536552.621541,9009268996.637346,9672765734.045715,8500346608.373512,950109230.4662384,6269179955.492855,9995301279.780428,9974758139.553392,7078764989.140643,8023563703.766656,4557555923.931988,8418190087.658176,9293104203.119436,9092594631.012714,1036337240.7845739,1
6787350229.056794,4930577632.906913,7426297130.599229,9983005790.597265,7706513030.595153,6232658832.6279545,5461621833.675243,5906781223.430973,7588505170.309081,331076832.92428863,656339278.8881124,4311207105.532187,9108770766.568642,9834363653.18078,9660407386.009142,9994175087.55741,1475625525.2706866,3868370551.224236,8277472543.502964,4869906646.442614,955942529.6888016,6114653234.562954,9999455959.809006,9998440294.246214,6719133637.472142,8791611765.561035,252825972.7296704,6510432615.107731,9292252187.639858,6442127067.242371,422759904.7582294,1
6787350240.387804,9999520638.254263,425249812.7930684,1026109703.2070678,106106352.95411693,51323559.56950339,9905868002.774939,1394938808.3568337,184115205.88182956,25056796.549026538,7207062285.795063,9497490752.558191,3611477651.1325793,9850239713.194565,726637313.4376112,552903863.9096558,9076770524.846178,2004683533.175359,27231761.863575924,45043531.399205185,8665275939.051588,6265970422.374277,1556647789.3119137,8043573486.515355,176113.40920101278,183445.97051577672,9447349534.00898,835021427.6221348,1822455.1596635352,67055644.34867717,2348758660.558259,0
6787350260.564388,4740274961.108625,891054439.6910312,9692073418.34536,384879634.6218147,818160582.8975916,5718629.349132565,351552432.02282065,289894384.6465069,15351032.56237242,730215940.6135921,33182396.67998292,142231932.39060494,9850957609.02626,101216916.72268,1314741437.6831248,1473881828.5707755,43082066.6408253,84248993.35615392,4096395995.3130918,698644984.0799811,117204084.46665767,2182019082.3065877,9996035169.92821,168261.1753871114,46840836.83037208,194424388.01519352,657571213.4567844,35595336.842393026,1039203722.6581787,804579685.9269264,0
6787350253.183782,9983326665.341194,323522409.28590655,9691929567.837843,204869411.19070923,49424595.9146128,6488634018.108044,6776134106.146992,5445900822.747323,155782741.05879566,7339917027.267533,4967351592.61188,623024579.371525,9832272633.936874,632436300.953628,531978198.39363295,6428136575.747346,8385098415.044641,9624576796.308846,4872740971.729545,1007249823.1784476,6265479558.912693,2136073834.049376,9973460066.504585,148868.92828525425,15032946.749859571,9447301243.238256,7072530113.686929,6290889708.55755,6264328985.480943,420734269.4399502,0
6787350242.427746,7475331629.696051,228742228.512129,9691760704.489098,266825504.4073334,57659987.68192576,6486705475.801483,5922114514.570924,1482660949.9593637,3604156.88156338,7860322196.756591,6591644004.010671,8796876801.208218,9850891871.220049,5699443431.027716,2953981058.4528522,1477563101.2301044,8711035540.219923,8277758358.993011,4845509784.683511,8736087511.604654,6265397360.090484,2138985660.3589618,9859522395.131546,76930.50161260768,19063986.83745312,247595027.13823202,893401734.1338799,34994861.426862665,968942091.9136459,1899496194.097763,0
6787350268.139744,9999857954.059748,1627489150.7005022,3715779054.1551585,5697185102.915145,5747338400.459587,9981255771.365091,9926910450.935234,7928983755.822209,9897703727.732285,7049806557.209579,9379867978.703838,8809323892.061338,9767551065.534716,5699782197.498033,9926819249.259441,1475637564.657756,9012017562.477892,9942671574.846153,8013802424.266196,1003376420.1249007,9714315356.829031,9994812549.21591,9773416078.755655,6696624288.434598,8025251036.226556,9622925566.114294,8460775287.917306,9600334479.587492,9953077331.139536,4988883011.599031,1
6787350268.680152,9998600335.094849,622259063.9285527,4668251951.734514,384516751.42640156,593516892.3753412,9842973946.122868,6969597467.8616295,7410819940.127434,287146645.85889286,1116437089.281572,7065984519.824629,8787474483.26252,9851021062.28251,5664314161.863236,2680060471.464143,4338293715.166079,8853423971.678345,8277781288.765183,8017449045.931412,1005584322.1801388,6265548350.812834,2138546624.5812643,9974653609.81725,468675.45647985884,37590237.584175974,9516555645.891302,8412251724.88956,6552456828.15107,6445724961.683755,1520724966.1358187,0
6787350274.111358,4763197765.875266,905987811.2781222,8030631427.139167,755145747.9128501,819036331.3350255,10259163.780895764,1119554587.0229743,1028884729.6065905,25936991.387371402,640615666.2871804,4901277824.811363,1744479641.230816,9477682771.907541,8891407.560083974,308048788.43834347,491688673.9966835,2002834879.92086,992219728.2130734,2540338531.6306906,93708283.2226209,30622160.092110835,2163320086.4396386,9974630417.281317,437035.8912834845,41393947.86444288,239385788.53345826,6521274853.928425,1193548868.2626302,1285837547.5692453,3196303735.5630245,0
2283302733.311938,9999521287.444342,9997259308.026241,9692055420.198967,9999999653.14764,9999934526.290379,9963267669.37719,9993489301.496859,9892195568.92304,9923612191.50849,8160375046.184359,8563613413.614871,9983795707.492123,9850950331.89167,9999850851.868723,9999998839.689926,1475628010.6839426,9969777575.932264,9955827884.870834,9757382686.952543,9496686348.41207,6269753673.684065,9999998361.84663,9974631034.250193,9991559517.328333,9986034620.700287,9518239985.159191,9951700198.833897,9780138899.84869,9992597756.684912,9967385462.127441,1
6787350281.272208,9984068378.724243,608820592.8313744,9692129545.22467,367529756.13468134,589097129.8813586,92282802.1621886,948637184.497264,3858513785.2882056,12658463.40680108,44425911.28915964,7319630545.9418335,4647168221.174774,9819687402.378601,751762442.7922612,1355778344.8716297,6438512823.826506,3871523111.777514,8264370295.713299,2942227446.4962015,1005610881.6926702,6117091796.685708,2136376794.5470824,9974651966.771801,165307.85649448237,40605703.4956719,9517966531.946543,6963990798.446158,9215752964.322184,1292363717.2984862,1931774726.3710144,0
6787350273.232449,9983130357.536068,241853573.37801206,4384666830.607909,206491913.37436947,23772692.882136956,6946474425.621934,5574046021.610541,3784923398.190468,11844642.057260342,328712868.81130254,8575336044.229385,8809333128.610262,9843298534.110357,9660107987.170326,2919391694.0887733,9724350113.278324,9015239742.203815,8277662795.468976,4870002552.777644,9932647276.561357,6269749758.631256,2137862083.8486266,9747459713.99115,154972.64826142223,14702669.755467296,8899620630.826336,1564550883.4867032,112102044.72713187,959049272.1765974,416085085.63942033,0
2567372104.9950485,9983272884.642914,938662194.0592769,9692098538.371653,1227539011.9327583,829260240.009509,6482245124.860064,9008874437.493841,7880630767.87208,6011281773.628227,729277235.7114213,8576650041.471731,8796684341.440641,9851054788.285639,9659998553.183653,2568561549.0089283,9697528795.512123,9952546688.251066,9942608397.975864,9757033947.79067,8367611310.391838,6270451126.833147,2188388091.6218824,9863034494.837261,6988431.671793614,33917452.61023002,256067740.19219303,6967166644.129299,1412363165.4709387,6429038665.810739,133975196.18795498,0
2581263686.889985,9999527776.815279,8699655615.359104,9692051956.368402,9467661668.022686,6596241189.6161785,5374687.725200206,9967602605.548555,7941860705.747524,9343874638.603035,711978960.9124743,9392906072.984655,8809259971.00739,9849614716.418285,9959166470.795002,6208290470.241942,1473882110.9281304,9963023062.22256,9957368057.75071,9756369049.990356,8592534955.362871,9992090115.139397,9336846293.409143,9860343569.94107,6705844392.381281,3128957865.1550593,17277126.80808772,8460798981.78691,9654344644.377832,8814561165.39089,412517627.0004419,0
6787350279.773698,9992906493.342058,86970105.37982635,9692067951.19021,155792895.7195271,48461033.237108804,8823673493.697985,9207492798.58914,5435175397.223174,146229901.56494066,7041804901.767834,9395315916.182798,8796170888.403175,9851091757.365679,3844017646.858119,2477101541.7426953,9690541228.744892,9750799323.896814,9932135198.645355,8892225505.804527,8445094456.320813,9202106688.41593,2142312545.102934,9812474815.963463,100715.15126269763,15949564.991069144,262086949.67111567,6649136279.318386,116609222.55903462,950245557.8947828,412424183.13587976,0
6787350280.232024,9999523146.381826,481756298.43744457,3955142158.234804,186506148.46253774,11617350.64465906,9845307647.609388,5127239518.921961,3756372144.7000136,23684432.52154992,693505158.6182247,9378974417.912113,1346483752.9037464,169806662.32658875,353520111.36052936,252895324.1838569,1532962455.48062,8703447821.036877,9672545846.633844,4870924262.44222,1074717914.408107,6265544293.776675,1636332405.075582,8035507994.644538,124325.89476018996,14022344.604485614,9587515892.542828,7757119020.298797,4443925962.570727,6428199915.141033,2347632033.6203814,0
6787350283.1681185,9983774786.694582,846306665.0957636,9692130196.6763,383884800.7577854,614782032.3611653,5661276255.980539,2240037098.4295554,3745915906.4733686,1914633.830092754,707211609.0735714,4925082095.708219,8790078071.064291,9766945124.855223,3041360654.5295653,4134978390.5469284,1481793987.903982,8896551345.821854,1744517940.8719447,4718554769.713225,146113263.35986242,6265554037.810933,2197583354.3802714,9971071659.50937,5373391.521666623,100767294.55348492,9434703274.385874,7915541533.082534,836357956.6748548,1045522276.4820064,414645948.3840148,0
6787350274.765043,8664236317.370485,479555868.68655616,3912055288.0647063,234713678.92547828,43886138.09587265,5402661830.373738,9171634596.123055,7709949317.7633295,65977119.863530844,11115645.46160208,8578453423.549942,8792275200.236326,9792743520.696701,9916056375.603416,1469463530.3086486,9764194115.625334,9957342602.191967,9952087826.896679,9757363702.870764,8460312264.028628,6269757150.922934,1485616331.8431265,497347460.2648924,105845.25699261013,11716609.764083516,238689739.84359178,6493983256.588541,813051028.12994,947890509.3970052,42606098.196127266,0
6787350284.600154,9999524119.915325,9078647321.437738,4176966155.6187425,9976022513.564821,9968080276.41582,9845488804.928001,9926844546.782608,7926898227.342281,9979771527.970945,7858904023.271107,8103661026.945018,9086213816.609652,9771088507.65379,9660431607.423145,9985549197.237083,1475631888.4559546,8896673065.453796,9566824891.188517,5515517729.240566,1007019026.4817175,6265557593.1812,9999979843.947475,9974630220.676544,9972827895.140213,9967769946.291452,9615019256.142706,8480894955.114175,9408188081.84431,9925835912.48962,9645911946.909977,1
6787350284.532689,9999849841.398937,9941751581.42788,9846209369.276175,9999989395.472145,9997156006.33964,9845333129.921463,9926921302.114265,7929018917.914816,9996441005.622128,7810717610.404328,9321515762.253792,9888479020.001762,9820501627.205017,9974677898.02911,9999995948.144962,4513452720.555338,9946017996.668049,9949555756.057144,8016163565.704613,978371617.2892162,6351866544.952938,9999997449.674194,9974735006.408909,9981820290.638573,9990786698.612047,9617782701.24837,9601026569.908953,9755926557.549837,9964475326.192448,8485461755.846573,1
6787350284.705726,980096920.6037579,9995901555.836592,9692067104.27571,9999998185.035215,9999888514.52549,8137598.765280018,1112921983.5174196,7481970110.339381,5141519342.10363,7858904006.017159,1751624.2100067355,9888634566.19936,9832202286.662336,9940688220.573267,9999994255.756477,584067362.9667008,986511078.6435897,1942202888.7017877,4869881626.584493,9993579798.722567,698615273.520038,9999997422.710463,9974630533.18257,9987231008.973965,9996014973.607515,185650747.91065642,835021427.6221348,1422759363.2031956,6442098968.153266,9999845607.265478,1
6787350284.72705,9983732800.461355,608875716.6093531,217262468.5950046,377561942.5050723,594758366.6403508,4439604522.475884,1078165886.0310147,3745668616.015872,64979650.32853802,700490194.519725,4902525610.732769,1583532185.0395036,6125954.053958517,2287572.845935169,294771751.9362611,1475628008.0152934,3871529459.9162226,1696475701.259897,2925296838.8351417,213496033.31654117,2619096092.684108,2138213800.998345,363285729.3288338,204685.7414592975,36364949.02717556,9446879269.060545,7762769688.958045,1404046707.7847672,1683036028.9705808,3321928509.819265,0
2871407147.0069523,9983107709.405226,9991274864.796753,4401319266.979443,9999999813.359085,9999985006.652828,8049978871.80407,8529206319.353768,7914460112.530617,9989494159.790388,7440924620.296959,4930623472.127744,9895898542.22599,9850959553.647211,9999068531.904474,9999999442.48841,1523379370.6004763,8371683847.535956,9672777825.037745,9601785394.254574,5924329282.595668,6269198791.105504,9999993413.55976,9862773910.588337,9989040739.180628,9999438624.178047,9446271837.712694,6972311591.971006,9319167839.721285,9473114159.358885,2330903518.2719126,1
6787350284.811516,9863339167.876759,9999699788.821793,9692067835.546143,9999999742.563475,9999954902.572758,9986856520.394335,9994759438.839666,9779945458.341522,9892313431.815607,8802747599.004696,8130562607.793871,9983162264.701218,9877467399.123188,9999525628.000397,9999998505.295277,9826752884.985859,9996179606.267801,9957079922.005783,9743986405.520313,9996389198.448118,9878260663.33567,9999999856.218683,9862100408.710144,9983046797.484186,9983800071.55617,9517704184.434069,8463209029.315579,9590215993.678349,9946286393.229357,8465696988.381827,1
6787350285.015868,9860983207.866219,8701650011.79379,215725122.3950552,8284497583.501405,7100124162.803807,8453631455.765309,8524456192.488193,7693015654.3972,5239608814.276347,5824426486.3715,5795397220.144851,8786967804.834797,9419588496.256638,2830196997.053299,3195682688.0099587,568435317.0579152,2086496730.8411937,8277762690.416859,5514334229.96681,1501145022.3132653,6129603597.626843,9993861487.648909,21130782.39788308,5433371196.848114,4825443880.117787,446161329.71546096,5580209540.6659975,5087476818.186792,6446342091.600366,2342049741.416915,0
6787350285.004784,8321559798.331338,4867376316.526953,4112179968.218357,3009258114.2600293,5775290578.263361,3314048.966203875,1394682307.4646811,7536406068.024199,111143486.65328631,42369004.29598887,3724035483.4546776,252280786.4137152,9820669208.522152,13394271.075140426,1108077513.5619414,1475627436.1904373,9675841201.354471,9942542470.996304,4870913915.754456,24655524.008650016,6265921835.383843,2214870200.1732054,9812474815.963463,15069764.713524276,936493644.2991287,178828438.5619834,8072760221.7369995,9337227931.58694,1665346879.7148938,47050009.89142546,0
3405751788.3046393,4763290663.358357,8694713876.779509,4401146079.215358,8142383618.002984,6258614644.340465,121019045.05729075,907459443.6992127,96721408.6891952,10269401.22527735,657591799.7480116,4850086099.906487,3609339067.4577975,9251263438.3119,654339056.161021,2185793258.0478616,1473874028.8781905,1110295093.5991654,141428071.55661044,18894946.163424723,56990492.27987128,189172904.77589196,9444413034.233967,9859774683.160215,1730425979.6695714,3684265341.529409,196479704.46330696,870697079.6811012,30712830.9994461,972285201.3869177,368307146.49028915,0
6787350285.145449,9843132429.939438,7426297130.599229,9982877283.768845,6951231648.161818,6157184385.859166,3809164154.6323457,2507738707.8964458,4658792689.96078,212550779.5840901,731764956.3785404,4906800638.772392,3648259231.6052995,9819886629.18345,851724504.5205135,2237161022.455698,635342362.4388286,2011756736.449354,1735869609.391355,4426949382.580948,171639457.46208966,69110250.07144949,9999451526.709246,9998441936.364094,8938966956.69174,8567679516.855351,9083341976.977673,8417186668.703922,9401139199.445387,6826682107.152221,9380218337.646282,1
6787350285.148568,4729631571.938602,9995633215.416332,9690958215.744156,9999999882.567696,9999982298.97944,7345662.1746898675,2687609725.1499,7710376018.837214,5141612981.001502,7410122817.934153,442493.56604911876,9894557449.940407,9834374922.546354,9999956874.521868,9999998848.470585,1470535199.88499,8906573522.05758,9763456033.632767,6996197185.1729765,5835955743.629284,6128561196.531875,9999993781.124853,9891010048.856762,9997126629.760975,9999426671.389637,107303153.08856058,6967574567.342391,9304981583.522047,6445724961.683755,2099545365.4891617,1
6787350285.159784,9443562087.277025,9215277180.781141,4112179968.218357,9993858533.586271,9967864844.542389,9845307647.609388,9927671207.162918,7885078758.996096,9876984998.017847,7802618708.466259,6599915462.507706,9090194736.185186,9820419073.257454,9660403209.173357,9980784616.017717,6129465570.579058,9954609454.646194,9669718047.263285,9756220363.609512,8456124172.72772,6269753093.103719,9993942439.72378,692608712.8355558,6696192911.850573,6194908754.5283,1826710967.075329,8417087574.157824,1123711863.2506719,8069244739.226147,416260330.9149977,0
6787350285.169806,9983107650.949486,9997592155.150906,9983035768.99097,9999999508.783089,9999980531.48424,6488831262.922027,9926460551.703806,7929162046.046558,9881129252.403301,7860257527.959834,4902525610.732769,9124836538.234707,9831159487.627779,9660329752.836367,9999994284.623425,1473881826.454733,9539660923.183573,9942537319.11805,4870927969.602274,1006520559.7713209,6264318466.332493,9999993171.641277,9997065547.60769,9983632158.22286,9979999165.154203,252872327.97080064,8460774835.320563,9587257577.510704,9641734213.492577,8539670621.997851,1
6787350285.176058,9999116689.974483,889125822.9301808,1069828830.028995,755202070.4708657,818952979.0157877,8148648996.417441,6404979017.33991,1303134863.900199,134869483.47179466,6544958456.759946,6606881924.4559355,2984210169.0719147,6782908821.8166895,2918605203.377081,1373186735.7093887,1475628011.11656,8894363027.910782,355968900.01831305,4844740578.7791195,8616303525.918144,6266482286.94321,2182019082.3065877,668500937.8586147,6648101.49845189,42973458.45488306,4400637101.228462,8391417234.98085,32500591.881052636,1026099342.9413779,9376187674.367025,0
63571596.0600151,9867833752.586472,9759563522.44572,9691952950.987043,9996141070.796381,9976221075.875002,8405381748.119661,9104863079.623892,7914464228.343053,9858604762.74519,7207622841.243782,3345547044.675004,9111394742.133863,2765992548.899878,9671147710.003305,9999141273.381842,1475628010.4532907,3862045195.4080997,8277683344.216757,4872685892.005499,290269179.45676625,6115592403.562588,9999977654.354168,9971064371.557997,9944547864.243168,9962415590.75977,9446439444.187098,7849105685.800225,9396708490.842216,8147992301.25737,2005385211.3555932,1
9837474966.570923,8187889291.6084175,9941889802.21535,9692130324.666721,9999989387.525063,9997550985.200344,6488677307.881547,9175246567.347252,7792968948.329307,5141615852.285949,7858904138.179918,4851247442.523806,9091356249.850046,9834355240.427963,9660407385.164566,9999023423.41353,1473881824.995811,8364006003.39725,1940859945.7214758,4850421948.44886,1000769290.7658252,6115311514.236652,9999977138.989311,9989019035.400297,9991640239.576488,9965766804.515797,2199685795.053376,8418238418.907546,8182370549.113934,6802496545.149987,9379175585.391489,1
6787350285.17168,4760777302.8706045,9801100358.214096,1579448447.5064926,9997563671.03014,9994480509.589827,5402661830.373738,6405961113.820675,7273095273.478173,5311403086.222886,4523661054.167883,583102807.1299615,8791292562.213285,5867505520.312967,3015916308.841224,5491051500.3319645,1473881829.454813,3871547556.3804345,1732714943.605173,5515291700.490344,1014059820.4372884,6113748334.297113,9999726770.877686,4572735985.720408,9772297087.70391,9061204890.08747,247727358.068262,6513515750.99307,1035043274.0747447,6976151305.758012,1036418943.1643245,0
6787350285.178161,7964340966.759512,9996179501.503983,9733553583.615364,9999999614.381104,9999999464.971336,5385385658.192368,6945050598.41772,7886909999.282251,6702200038.070036,711568551.0236926,601216681.982706,9888770931.63124,9831807553.83457,9996198732.96112,9999997590.984028,1475627965.3708258,2348444676.9943895,8277760353.275029,4849838721.670772,977626864.7498134,2618605350.5283313,9999998649.287434,9975244834.303251,9998001991.561502,9988550349.31806,8899127714.719704,6969780548.753296,9403235124.247915,7157674689.899439,4952481957.939236,1
6787350285.17805,9887524534.83294,951007553.1075381,9796527188.019367,825152892.777628,839833044.3036954,429210388.8885559,506470604.81438094,3798828164.0181956,83360518.93973932,353700021.3124513,4901130730.713671,5102068790.3959675,9842128161.267202,579306600.3024719,2286313444.397509,1475659606.7873628,2085055438.9152474,2192287753.0115166,4845689157.748884,1013936305.8417215,6125915993.336608,2232240052.8968387,9997066140.953081,26147438.704330288,938772791.205388,2939310337.9025435,1213233374.7669692,1405266723.8088338,4012386456.588582,1931774726.3710144,1
6787350285.178895,4812802022.58772,620042767.8815643,4176966155.6187425,380860335.0668676,588831098.5547329,8049009886.988621,913668849.8722281,3746114167.7138743,64816536.17650386,42633401.223305725,4854176319.750312,9094952312.45572,9876573028.829851,9895853257.336336,9868063254.847649,1475628010.723745,2088732145.8284643,8277472683.732342,5623269889.703167,219296903.34765482,6265523268.285947,2188388091.6218824,9863072334.717352,458500.5264880351,44739991.33737796,252868334.85646605,690626275.7867672,32957287.45387642,989580450.2065129,36941393.52959996,0
6787350285.183961,4736701385.826525,633519226.5073363,3687944452.5979853,369242234.832547,594260978.9470024,5594597971.525942,1167131018.7315948,3745395968.7990336,139734803.70503676,729449168.6958468,3655751803.45256,742877050.6174529,9819764384.457237,10089743.227954783,568822821.6174651,1473881829.1159356,3871560314.6855187,1691921109.0573244,4845570751.696592,981481475.0289335,118592203.60555075,2141089551.9374912,9762732870.991531,9026.622801489395,15625589.361656003,240207433.42051464,1556521040.121656,111627565.0863207,1277424925.488999,431782992.5676517,0
6787350285.184594,4762997012.948592,9131051069.26506,4413556280.475657,9025948987.166487,9967901203.527622,9845813618.468565,9211042911.681696,7914465945.710424,9996417935.436653,7419310339.047698,4930624932.936853,9986399969.486032,9849096361.222261,9999543919.013206,9999998329.31425,9073425218.119492,9699835722.229687,9949556329.643808,9768561820.36106,9996024618.170979,6131529403.25692,9999976939.382616,9704859081.903559,9951512470.993462,9354046105.717342,2441902985.3794837,6963478458.78369,9379137306.444798,9211875352.617483,9200704976.48586,1
6787350285.184767,4736737110.076141,605771326.8381968,1103161272.7564514,369014638.6076394,576998333.8700039,9845565045.8519,8536013629.733112,3786889663.8360577,3171904469.144678,1116128506.621775,4902455630.428522,8796678540.539536,9834707018.808943,2681412872.4710445,4446698403.929612,9513788244.307272,9702688755.466167,1939747856.304875,9754164897.205385,1006902669.8452951,6265391550.817694,2143828951.1748402,232347339.85982856,163368.39992832666,18201266.21962357,1237313499.2004454,6433097338.756342,28036095.548189893,1661204763.116521,55061987.357826896,0
6787350285.184854,9891818380.37113,324018825.9127258,240032296.10493097,22299882.471079938,16290531.268174466,1182076879.3504941,352261263.691193,184115205.88182956,25056796.549026538,6619174687.2542,5993052200.708624,2851395167.0542192,48877353.4371941,44042427.205782816,412493079.7873209,1475628008.0152934,124955896.45017058,27231761.863575924,45043531.399205185,8436151883.99205,6264251543.321238,2142083272.760768,312047381.3515355,101772.43315873809,18819818.775388673,250407544.96100473,648302951.178565,1822455.1596635352,67055644.34867717,4676810889.914315,0
6787350285.184869,9894308313.296408,9941743043.566092,4644773521.866951,9999989396.20707,9997553942.2918,5622441496.7064495,8536013112.088436,7720699736.97316,5325118484.270876,5860622446.473734,4932598685.331776,9895379148.110397,9834374000.609667,9998866528.435684,9999997229.003567,1475628011.154982,8364036274.983274,9663596099.661673,5413599676.690809,1479447356.825785,6265384567.660357,9999999203.911293,9862956896.053267,9987140402.84376,9990257698.90206,917482907.1565809,6964353516.374617,6375287904.905005,6444317917.046027,1302839319.222919,1
6787350285.184873,9889352292.411129,633519226.5073363,4408188765.505172,377568957.09705096,593359213.7890912,8405381748.119661,6403846533.602968,312888449.4337514,21231208.718563646,673885789.9748482,7441567229.84458,8766829052.315886,9851226322.434122,2864234990.334675,2871741410.190028,1475628010.8437192,3899122268.71493,1044744592.8322715,4869281839.542822,8445383871.125213,6265402160.740862,2144758905.562517,9973173687.324415,128297.36283128639,17455404.560687035,2488013164.786037,5577733258.427793,31964945.82201361,976836381.4207128,416252907.74413604,0
6787350285.18488,9893877091.063858,1008521249.4966339,4013463867.225943,2080680998.1770964,840166636.0406965,38574416.5302332,6404979017.33991,4021428713.5812416,204280034.98303413,1116181383.1311584,4931698560.318592,3609540771.6652417,2690271321.188713,764239080.9248596,1628868164.2175312,1473882113.5598292,3871600611.142176,1716354225.5813332,4666828648.836365,8349292314.769917,598783764.5983315,2219273167.072376,9747302503.61944,42303963.72596521,936788159.2161412,374906459.2011769,8114891076.640192,1404953947.9056304,6428063436.569172,9395271734.448847,0
6787350285.184875,4736782276.252364,121538810.49407652,3237657611.9293857,291724350.2668054,56649475.33351652,5277092.052177429,396249015.5994588,158319722.54196402,18380821.173628915,42318639.53326728,34137428.296188705,5114699424.452207,9832306482.550848,851734243.8668733,2180188393.231001,1475628010.7086926,4239211792.578824,1932270323.2935944,2416379279.3948135,1014060530.6231495,6114555690.98624,2141768188.7712638,8579788104.59925,228250.5720299426,17741185.934580904,187517894.0102704,880480748.7023014,29183419.69735276,966415876.0175104,177291492.20180607,0
6787350285.184874,9999523923.672045,846181834.549784,3241856326.183542,664251891.8204556,614902164.7545701,9845311720.983772,9203634785.883156,3755376283.2652874,144577573.3880393,7802013193.325703,9740313948.219261,8809324274.455479,412519519.3692211,9660434934.763214,4248107796.553233,9077956802.881516,9956400648.991327,8277682494.608591,4872692676.846375,9519278034.467348,9781382984.752035,2139799348.0462742,406295591.85982436,515637.01410721533,42916603.32055538,3149652918.7452407,8072970948.843013,23748569.161994062,959338650.3859015,1041753499.6119355,0
6787350285.184883,9999523390.112213,739897300.8187068,4136178910.272766,751353649.0437008,611826469.2149895,8374583618.2511425,9926898959.010717,7926924440.362002,8943888385.04795,8715517701.052547,9378662662.21472,8793748587.221128,9843298423.483463,5698691063.075788,4096864253.3065987,1473882114.6229923,9744572118.178118,9941455077.978893,9750649893.537285,9994454553.467907,6269690626.739267,2204943070.977984,9971350321.68235,9795879.02789016,102642832.60119395,1526019642.500436,8460775268.146382,9404212108.328955,9931598948.656878,9999533783.704847,1
9963346032.506094,9999116689.868387,9131051069.26506,9687630342.36272,9818783520.145222,9973333074.112936,5741606.300473339,8537122466.95977,7702206416.555594,287278752.4136674,730954340.811893,6723350018.472632,9085573234.842232,9851212624.369463,9922924484.14833,9978167479.93217,1475399004.9491937,9956609495.883533,9942670921.770435,8887221094.434412,9930862636.902817,9780030787.419403,9994054462.88139,9863034494.837261,6714590113.868698,7801913542.791404,35095312.53544457,8072872809.296932,5051729483.780402,1298166989.9101121,2269265031.7796855,0
9943756167.218555,8496636517.825171,8701255860.239567,3607646595.184865,8219340115.64639,6896493140.163444,6486642249.678337,6972569823.539044,7578249175.424931,5122709604.61156,726284016.0991967,4902456470.177609,5104609410.097433,2433348811.9617257,5664286331.529718,2875198796.8824444,1475278262.152913,8830662199.729652,9665530082.010588,8882909381.177544,924870091.9175755,6117135266.642267,9993879651.26916,8078052593.61254,6719133637.472142,6235308967.299495,1201814273.238431,8414348084.372146,9222139364.622885,9160158354.941172,792324727.9846745,0
6787350285.184885,4749378126.539256,8694590015.311226,4639985653.325871,8128008500.32705,6250480332.885324,5719347.799883518,948259639.5309478,1303939518.9562812,25982723.670683894,44424720.2599769,22658972.35337009,5110826354.191357,2676722923.694168,753986603.3043634,2884638033.9642715,180924703.07122788,3871715099.1074963,1735828221.0802476,2334585508.8762393,174260231.66289106,2336946766.843581,9333307892.987448,9773401256.01229,72666362.00252643,3684265341.529409,29004882.201294556,6435492987.073035,1025191014.6434221,970749664.766691,198940842.92986956,0
